doi,article_trial_or_failure,article_trial_or_failure_notes,mof_description,mof_name,modification_notes,rationale,based_on_success_index,varied_classes,metal_1,metal_1_abbr,metal_1_amount_text,metal_1_amount_value,metal_1_amount_unit,metal_2,metal_2_abbr,metal_2_amount_text,metal_2_amount_value,metal_2_amount_unit,metal_3,metal_3_abbr,metal_3_amount_text,metal_3_amount_value,metal_3_amount_unit,linker_1,linker_1_abbr,linker_1_amount_text,linker_1_amount_value,linker_1_amount_unit,linker_2,linker_2_abbr,linker_2_amount_text,linker_2_amount_value,linker_2_amount_unit,linker_3,linker_3_abbr,linker_3_amount_text,linker_3_amount_value,linker_3_amount_unit,modulator_1,modulator_1_abbr,modulator_1_amount_text,modulator_1_amount_value,modulator_1_amount_unit,modulator_2,modulator_2_abbr,modulator_2_amount_text,modulator_2_amount_value,modulator_2_amount_unit,solvent_main,solvent_main_abbr,solvent_main_amount_text,solvent_main_ml,solvent_secondary,solvent_secondary_abbr,solvent_secondary_amount_text,solvent_secondary_ml,metel_concnertation,M_L_ratio,temperature_c,temperature_c_text,time_h,time_text,vessel_type,stirring,washing_solvent,washing_cycles,activation_text,activation_temp_c,activation_time_h,crystal_morphology,yield_percent,crystal_size,topology_code,metal_cluster_connectivity,metal_cluster_connectivity_classified,unit_cell_short,pore_diameter_A,BET_surface_area_m2g,air_stable,water_stable,tga_decomposition_temp_c,applications,reference,status,error,crystal_code,additional_original_article_trial_or_failure,additional_trial_flag_source
10.1021/cg401825f,yes,"No suitable product at 100, 140, 160 °C; above pH 6.0 gave amorphous products.","a terbium metal-organic framework with dinuclear Ln SBU; (8,8)-connected net built by organic linker 1,4-naphthalenedicarboxylic acid",,High-pH (>6.0) amorphous outcome; represented by NaOH addition; other parameters as Tb base.,"Hydrothermal Ln–NDC–BBI MOFs formed only near 120 °C and starting pH 5.0–6.0. Reported failures: temperatures 100, 140, 160 °C, and pH above 6.0 (amorphous). Plans built for La, Pr, Sm, Eu, Gd, Tb, Dy, Er; pH shifts represented via NaOH/HCl additives.",6,modulator_2,Tb(NO3)3,,0.5 mmol,0.5,mmol,,,,,,,,,,,"1,4-naphthalenedicarboxylic acid",H2NDC,0.5 mmol,0.5,mmol,,,,,,,,,,,"bis(2,2?-biimidazole)",BBI,0.5 mmol,0.5,mmol,sodium hydroxide,NaOH,,,,water,H2O,10 mL,10,,,,,50,1,120,120 °C,72,3 days,Teflon-lined autoclave,static,,,,,,block single crystals,20,,,"dinuclear Ln SBU; (8,8)-connected net",polynuclear cluster SBU,,,,yes,not_reported,,,10.1021/cg401825f,ok,,,,
10.1021/cg401825f,yes,"No suitable product at 100, 140, 160 °C; above pH 6.0 gave amorphous products.","a europium metal-organic framework with dinuclear Ln SBU; (8,8)-connected net built by organic linker 1,4-naphthalenedicarboxylic acid",,High-pH (>6.0) condition (amorphous) represented by NaOH addition; other conditions as Eu base.,"Hydrothermal Ln–NDC–BBI MOFs formed only near 120 °C and starting pH 5.0–6.0. Reported failures: temperatures 100, 140, 160 °C, and pH above 6.0 (amorphous). Plans built for La, Pr, Sm, Eu, Gd, Tb, Dy, Er; pH shifts represented via NaOH/HCl additives.",4,modulator_2,Eu(NO3)3,,0.5 mmol,0.5,mmol,,,,,,,,,,,"1,4-naphthalenedicarboxylic acid",H2NDC,0.5 mmol,0.5,mmol,,,,,,,,,,,"bis(2,2?-biimidazole)",BBI,0.5 mmol,0.5,mmol,sodium hydroxide,NaOH,,,,water,H2O,10 mL,10,,,,,50,1,120,120 °C,72,3 days,Teflon-lined autoclave,static,,,,,,block single crystals,25,,,"dinuclear Ln SBU; (8,8)-connected net",polynuclear cluster SBU,,,,yes,not_reported,,luminescence,10.1021/cg401825f,ok,,,,
10.1021/cg401825f,yes,"No suitable product at 100, 140, 160 °C; above pH 6.0 gave amorphous products.","a praseodymium metal-organic framework with dinuclear Ln SBU; (8,8)-connected net built by organic linker 1,4-naphthalenedicarboxylic acid",,High-pH (>6.0) gives amorphous per text; represented by adding NaOH as base; other conditions as Pr base.,"Hydrothermal Ln–NDC–BBI MOFs formed only near 120 °C and starting pH 5.0–6.0. Reported failures: temperatures 100, 140, 160 °C, and pH above 6.0 (amorphous). Plans built for La, Pr, Sm, Eu, Gd, Tb, Dy, Er; pH shifts represented via NaOH/HCl additives.",2,modulator_2,Pr(NO3)3,,0.5 mmol,0.5,mmol,,,,,,,,,,,"1,4-naphthalenedicarboxylic acid",H2NDC,0.5 mmol,0.5,mmol,,,,,,,,,,,"bis(2,2?-biimidazole)",BBI,0.5 mmol,0.5,mmol,sodium hydroxide,NaOH,,,,water,H2O,10 mL,10,,,,,50,1,120,120 °C,72,3 days,Teflon-lined autoclave,static,,,,,,block single crystals,35,,,"dinuclear Ln SBU; (8,8)-connected net",polynuclear cluster SBU,,,,yes,not_reported,,,10.1021/cg401825f,ok,,,,
10.1021/cg401825f,yes,"No suitable product at 100, 140, 160 °C; above pH 6.0 gave amorphous products.","a gadolinium metal-organic framework with dinuclear Ln SBU; (8,8)-connected net built by organic linker 1,4-naphthalenedicarboxylic acid",,High-pH (>6.0) gives amorphous products; represented by adding NaOH; other conditions as Gd base.,"Hydrothermal Ln–NDC–BBI MOFs formed only near 120 °C and starting pH 5.0–6.0. Reported failures: temperatures 100, 140, 160 °C, and pH above 6.0 (amorphous). Plans built for La, Pr, Sm, Eu, Gd, Tb, Dy, Er; pH shifts represented via NaOH/HCl additives.",5,modulator_2,Gd(NO3)3,,0.5 mmol,0.5,mmol,,,,,,,,,,,"1,4-naphthalenedicarboxylic acid",H2NDC,0.5 mmol,0.5,mmol,,,,,,,,,,,"bis(2,2?-biimidazole)",BBI,0.5 mmol,0.5,mmol,sodium hydroxide,NaOH,,,,water,H2O,10 mL,10,,,,,50,1,120,120 °C,72,3 days,Teflon-lined autoclave,static,,,,,,block single crystals,30,,,"dinuclear Ln SBU; (8,8)-connected net",polynuclear cluster SBU,,,,yes,not_reported,305,,10.1021/cg401825f,ok,,,,
10.1021/cg401825f,yes,"No suitable product at 100, 140, 160 °C; above pH 6.0 gave amorphous products.","an erbium metal-organic framework with dinuclear Ln SBU; (8,8)-connected net built by organic linker 1,4-naphthalenedicarboxylic acid",,High-pH (>6.0) leads to amorphous products; represented by NaOH addition; other conditions as Er base.,"Hydrothermal Ln–NDC–BBI MOFs formed only near 120 °C and starting pH 5.0–6.0. Reported failures: temperatures 100, 140, 160 °C, and pH above 6.0 (amorphous). Plans built for La, Pr, Sm, Eu, Gd, Tb, Dy, Er; pH shifts represented via NaOH/HCl additives.",8,modulator_2,Er(NO3)3,,0.5 mmol,0.5,mmol,,,,,,,,,,,"1,4-naphthalenedicarboxylic acid",H2NDC,0.5 mmol,0.5,mmol,,,,,,,,,,,"bis(2,2?-biimidazole)",BBI,0.5 mmol,0.5,mmol,sodium hydroxide,NaOH,,,,water,H2O,10 mL,10,,,,,50,1,120,120 °C,72,3 days,Teflon-lined autoclave,static,,,,,,block single crystals,23,,,"dinuclear Ln SBU; (8,8)-connected net",polynuclear cluster SBU,,,,yes,not_reported,,,10.1021/cg401825f,ok,,,,
10.1021/cg401825f,yes,"No suitable product at 100, 140, 160 °C; above pH 6.0 gave amorphous products.","a dysprosium metal-organic framework with dinuclear Ln SBU; (8,8)-connected net built by organic linker 1,4-naphthalenedicarboxylic acid",,High-pH (>6.0) produces amorphous products; represented by NaOH addition; other conditions as Dy base.,"Hydrothermal Ln–NDC–BBI MOFs formed only near 120 °C and starting pH 5.0–6.0. Reported failures: temperatures 100, 140, 160 °C, and pH above 6.0 (amorphous). Plans built for La, Pr, Sm, Eu, Gd, Tb, Dy, Er; pH shifts represented via NaOH/HCl additives.",7,modulator_2,Dy(NO3)3,,0.5 mmol,0.5,mmol,,,,,,,,,,,"1,4-naphthalenedicarboxylic acid",H2NDC,0.5 mmol,0.5,mmol,,,,,,,,,,,"bis(2,2?-biimidazole)",BBI,0.5 mmol,0.5,mmol,sodium hydroxide,NaOH,,,,water,H2O,10 mL,10,,,,,50,1,120,120 °C,72,3 days,Teflon-lined autoclave,static,,,,,,block single crystals,32,,,"dinuclear Ln SBU; (8,8)-connected net",polynuclear cluster SBU,,,,yes,not_reported,,,10.1021/cg401825f,ok,,,,
10.1021/cg401825f,yes,"No suitable product at 100, 140, 160 °C; above pH 6.0 gave amorphous products.","a lanthanum metal-organic framework with dinuclear Ln SBU; (8,8)-connected net built by organic linker 1,4-naphthalenedicarboxylic acid",,"High-pH condition: “At pH above 6.0, no crystalline phase was formed and the products are amorphous.” Represented by adding a strong base (NaOH) per pH-shift representation allowance; other conditions as La base.","Hydrothermal Ln–NDC–BBI MOFs formed only near 120 °C and starting pH 5.0–6.0. Reported failures: temperatures 100, 140, 160 °C, and pH above 6.0 (amorphous). Plans built for La, Pr, Sm, Eu, Gd, Tb, Dy, Er; pH shifts represented via NaOH/HCl additives.",1,modulator_2,La(NO3)3,,0.5 mmol,0.5,mmol,,,,,,,,,,,"1,4-naphthalenedicarboxylic acid",H2NDC,0.5 mmol,0.5,mmol,,,,,,,,,,,"bis(2,2?-biimidazole)",BBI,0.5 mmol,0.5,mmol,sodium hydroxide,NaOH,,,,water,H2O,10 mL,10,,,,,50,1,120,120 °C,72,3 days,Teflon-lined autoclave,static,,,,,,block single crystals,40,,,"dinuclear Ln SBU; (8,8)-connected net",polynuclear cluster SBU,,,,yes,not_reported,307,,10.1021/cg401825f,ok,,,,
10.1021/cg401825f,yes,"No suitable product at 100, 140, 160 °C; above pH 6.0 gave amorphous products.","a dysprosium metal-organic framework with dinuclear Ln SBU; (8,8)-connected net built by organic linker 1,4-naphthalenedicarboxylic acid",,Low-pH (<5.0) condition (outside 5.0–6.0) did not yield complexes; represented by HCl addition; other conditions as Dy base.,"Hydrothermal Ln–NDC–BBI MOFs formed only near 120 °C and starting pH 5.0–6.0. Reported failures: temperatures 100, 140, 160 °C, and pH above 6.0 (amorphous). Plans built for La, Pr, Sm, Eu, Gd, Tb, Dy, Er; pH shifts represented via NaOH/HCl additives.",7,modulator_2,Dy(NO3)3,,0.5 mmol,0.5,mmol,,,,,,,,,,,"1,4-naphthalenedicarboxylic acid",H2NDC,0.5 mmol,0.5,mmol,,,,,,,,,,,"bis(2,2?-biimidazole)",BBI,0.5 mmol,0.5,mmol,hydrochloric acid,HCl,,,,water,H2O,10 mL,10,,,,,50,1,120,120 °C,72,3 days,Teflon-lined autoclave,static,,,,,,block single crystals,32,,,"dinuclear Ln SBU; (8,8)-connected net",polynuclear cluster SBU,,,,yes,not_reported,,,10.1021/cg401825f,ok,,,,
10.1021/cg401825f,yes,"No suitable product at 100, 140, 160 °C; above pH 6.0 gave amorphous products.","a samarium metal-organic framework with dinuclear Ln SBU; (8,8)-connected net built by organic linker 1,4-naphthalenedicarboxylic acid",,Low-pH (<5.0) condition inferred from “only 5.0–6.0” window; represented by HCl addition; other parameters as Sm base.,"Hydrothermal Ln–NDC–BBI MOFs formed only near 120 °C and starting pH 5.0–6.0. Reported failures: temperatures 100, 140, 160 °C, and pH above 6.0 (amorphous). Plans built for La, Pr, Sm, Eu, Gd, Tb, Dy, Er; pH shifts represented via NaOH/HCl additives.",3,modulator_2,Sm(NO3)3,,0.5 mmol,0.5,mmol,,,,,,,,,,,"1,4-naphthalenedicarboxylic acid",H2NDC,0.5 mmol,0.5,mmol,,,,,,,,,,,"bis(2,2?-biimidazole)",BBI,0.5 mmol,0.5,mmol,hydrochloric acid,HCl,,,,water,H2O,10 mL,10,,,,,50,1,120,120 °C,72,3 days,Teflon-lined autoclave,static,,,,,,block single crystals,37,,,"dinuclear Ln SBU; (8,8)-connected net",polynuclear cluster SBU,,,,yes,not_reported,309,,10.1021/cg401825f,ok,,,,
10.1039/c2ce25081k,yes,Changing solvent system or metal salt anion gave only crystalline powder; other stoichiometries gave very low yield.,"a cadmium metal-organic framework built by organic linker 2-p-methoxyphenyl-1H-imidazole-4,5-dicarboxylic acid",,Changing Cd(II) salt anion gave a small unexpected crystalline powder. Represented with common Cd(II) salts at the base amount.,Six MOFs from H3MOPhIDC (1–6). Negative data captured where: solvent system changes gave only crystalline powder; changing the metal salt anion gave small unexpected crystalline powder; and metal:linker stoichiometries other than those reported gave very low yield.,5,metal_1,Cd(NO3)2·4H2O,Cd(NO3)2·4H2O,0.2 mmol,0.2,mmol,,,,,,,,,,,"2-p-methoxyphenyl-1H-imidazole-4,5-dicarboxylic acid",H3MOPhIDC,"52.4 mg, 0.2 mmol",0.2,mmol,,,,,,,,,,,ammonium oxalate,,"(NH4)2C2O4, 52.4 mg, 0.2 mmol",0.2,mmol,triethylamine,Et3N,"0.056 mL, 0.4 mmol",0.4,mmol,water,H2O,7 mL,7,,,,,29,1,165,165 °C,96,96 h,25 mL Teflon-lined stainless steel autoclave,,water,,,,,pale-yellow block-shaped crystals,54,,,,,,,,not_reported,not_reported,,luminescence,10.1039/c2ce25081k,ok,,,,
10.1039/c2ce25081k,yes,Changing solvent system or metal salt anion gave only crystalline powder; other stoichiometries gave very low yield.,"a cadmium metal-organic framework built by organic linker 2-p-methoxyphenyl-1H-imidazole-4,5-dicarboxylic acid",,Changing Cd(II) salt anion gave a small unexpected crystalline powder. Represented with common Cd(II) salts at the base amount.,Six MOFs from H3MOPhIDC (1–6). Negative data captured where: solvent system changes gave only crystalline powder; changing the metal salt anion gave small unexpected crystalline powder; and metal:linker stoichiometries other than those reported gave very low yield.,5,metal_1,Cd(CH3COO)2·2H2O,Cd(OAc)2·2H2O,0.2 mmol,0.2,mmol,,,,,,,,,,,"2-p-methoxyphenyl-1H-imidazole-4,5-dicarboxylic acid",H3MOPhIDC,"52.4 mg, 0.2 mmol",0.2,mmol,,,,,,,,,,,ammonium oxalate,,"(NH4)2C2O4, 52.4 mg, 0.2 mmol",0.2,mmol,triethylamine,Et3N,"0.056 mL, 0.4 mmol",0.4,mmol,water,H2O,7 mL,7,,,,,29,1,165,165 °C,96,96 h,25 mL Teflon-lined stainless steel autoclave,,water,,,,,pale-yellow block-shaped crystals,54,,,,,,,,not_reported,not_reported,,luminescence,10.1039/c2ce25081k,ok,,,,
10.1039/c2ce25081k,yes,Changing solvent system or metal salt anion gave only crystalline powder; other stoichiometries gave very low yield.,"a cadmium metal-organic framework built by organic linker 2-p-methoxyphenyl-1H-imidazole-4,5-dicarboxylic acid",,Changing Cd(II) salt anion gave a small unexpected crystalline powder. Represented with common Cd(II) salts at the base amount.,Six MOFs from H3MOPhIDC (1–6). Negative data captured where: solvent system changes gave only crystalline powder; changing the metal salt anion gave small unexpected crystalline powder; and metal:linker stoichiometries other than those reported gave very low yield.,5,metal_1,Cd(ClO4)2·6H2O,Cd(ClO4)2·6H2O,0.2 mmol,0.2,mmol,,,,,,,,,,,"2-p-methoxyphenyl-1H-imidazole-4,5-dicarboxylic acid",H3MOPhIDC,"52.4 mg, 0.2 mmol",0.2,mmol,,,,,,,,,,,ammonium oxalate,,"(NH4)2C2O4, 52.4 mg, 0.2 mmol",0.2,mmol,triethylamine,Et3N,"0.056 mL, 0.4 mmol",0.4,mmol,water,H2O,7 mL,7,,,,,29,1,165,165 °C,96,96 h,25 mL Teflon-lined stainless steel autoclave,,water,,,,,pale-yellow block-shaped crystals,54,,,,,,,,not_reported,not_reported,,luminescence,10.1039/c2ce25081k,ok,,,,
10.1039/c2ce25081k,yes,Changing solvent system or metal salt anion gave only crystalline powder; other stoichiometries gave very low yield.,"a cadmium metal-organic framework built by organic linker 2-p-methoxyphenyl-1H-imidazole-4,5-dicarboxylic acid",,Changing Cd(II) salt anion gave a small unexpected crystalline powder. Represented with common Cd(II) salts at the base amount.,Six MOFs from H3MOPhIDC (1–6). Negative data captured where: solvent system changes gave only crystalline powder; changing the metal salt anion gave small unexpected crystalline powder; and metal:linker stoichiometries other than those reported gave very low yield.,5,metal_1,Cd(SO4)·1H2O,CdSO4·H2O,0.2 mmol,0.2,mmol,,,,,,,,,,,"2-p-methoxyphenyl-1H-imidazole-4,5-dicarboxylic acid",H3MOPhIDC,"52.4 mg, 0.2 mmol",0.2,mmol,,,,,,,,,,,ammonium oxalate,,"(NH4)2C2O4, 52.4 mg, 0.2 mmol",0.2,mmol,triethylamine,Et3N,"0.056 mL, 0.4 mmol",0.4,mmol,water,H2O,7 mL,7,,,,,29,1,165,165 °C,96,96 h,25 mL Teflon-lined stainless steel autoclave,,water,,,,,pale-yellow block-shaped crystals,54,,,,,,,,not_reported,not_reported,,luminescence,10.1039/c2ce25081k,ok,,,,
10.1039/c2ce25081k,yes,Changing solvent system or metal salt anion gave only crystalline powder; other stoichiometries gave very low yield.,"a cobalt metal-organic framework built by organic linkers 2-p-methoxyphenyl-1H-imidazole-4,5-dicarboxylic acid and pyridine",,Changing Co(II) salt anion gave a small unexpected crystalline powder. Represented with common Co(II) salts (amount as base).,Six MOFs from H3MOPhIDC (1–6). Negative data captured where: solvent system changes gave only crystalline powder; changing the metal salt anion gave small unexpected crystalline powder; and metal:linker stoichiometries other than those reported gave very low yield.,6,metal_1,Co(NO3)2·6H2O,Co(NO3)2·6H2O,0.1 mmol,0.1,mmol,,,,,,,,,,,"2-p-methoxyphenyl-1H-imidazole-4,5-dicarboxylic acid",H3MOPhIDC,"26.2 mg, 0.1 mmol",0.1,mmol,pyridine,py,0.2 mL (also serves as coligand),,,,,,,,,,,,,,,,,,water,H2O,7 mL,7,,,,,14,1,160,160 °C,72,72 h,25 mL Teflon-lined stainless steel autoclave,,water,,,,,red block-shaped crystals,65,,,,,,,,not_reported,not_reported,377,magnetism,10.1039/c2ce25081k,ok,,,,
10.1039/c2ce25081k,yes,Changing solvent system or metal salt anion gave only crystalline powder; other stoichiometries gave very low yield.,"a cobalt metal-organic framework built by organic linkers 2-p-methoxyphenyl-1H-imidazole-4,5-dicarboxylic acid and pyridine",,Changing Co(II) salt anion gave a small unexpected crystalline powder. Represented with common Co(II) salts (amount as base).,Six MOFs from H3MOPhIDC (1–6). Negative data captured where: solvent system changes gave only crystalline powder; changing the metal salt anion gave small unexpected crystalline powder; and metal:linker stoichiometries other than those reported gave very low yield.,6,metal_1,Co(ClO4)2·6H2O,Co(ClO4)2·6H2O,0.1 mmol,0.1,mmol,,,,,,,,,,,"2-p-methoxyphenyl-1H-imidazole-4,5-dicarboxylic acid",H3MOPhIDC,"26.2 mg, 0.1 mmol",0.1,mmol,pyridine,py,0.2 mL (also serves as coligand),,,,,,,,,,,,,,,,,,water,H2O,7 mL,7,,,,,14,1,160,160 °C,72,72 h,25 mL Teflon-lined stainless steel autoclave,,water,,,,,red block-shaped crystals,65,,,,,,,,not_reported,not_reported,377,magnetism,10.1039/c2ce25081k,ok,,,,
10.1039/c2ce25081k,yes,Changing solvent system or metal salt anion gave only crystalline powder; other stoichiometries gave very low yield.,"a cobalt metal-organic framework built by organic linkers 2-p-methoxyphenyl-1H-imidazole-4,5-dicarboxylic acid and pyridine",,Changing Co(II) salt anion gave a small unexpected crystalline powder. Represented with common Co(II) salts (amount as base).,Six MOFs from H3MOPhIDC (1–6). Negative data captured where: solvent system changes gave only crystalline powder; changing the metal salt anion gave small unexpected crystalline powder; and metal:linker stoichiometries other than those reported gave very low yield.,6,metal_1,Co(SO4)·7H2O,CoSO4·7H2O,0.1 mmol,0.1,mmol,,,,,,,,,,,"2-p-methoxyphenyl-1H-imidazole-4,5-dicarboxylic acid",H3MOPhIDC,"26.2 mg, 0.1 mmol",0.1,mmol,pyridine,py,0.2 mL (also serves as coligand),,,,,,,,,,,,,,,,,,water,H2O,7 mL,7,,,,,14,1,160,160 °C,72,72 h,25 mL Teflon-lined stainless steel autoclave,,water,,,,,red block-shaped crystals,65,,,,,,,,not_reported,not_reported,377,magnetism,10.1039/c2ce25081k,ok,,,,
10.1039/c2ce25081k,yes,Changing solvent system or metal salt anion gave only crystalline powder; other stoichiometries gave very low yield.,"a cobalt metal-organic framework built by organic linkers 2-p-methoxyphenyl-1H-imidazole-4,5-dicarboxylic acid and pyridine",,Changing Co(II) salt anion gave a small unexpected crystalline powder. Represented with common Co(II) salts (amount as base).,Six MOFs from H3MOPhIDC (1–6). Negative data captured where: solvent system changes gave only crystalline powder; changing the metal salt anion gave small unexpected crystalline powder; and metal:linker stoichiometries other than those reported gave very low yield.,6,metal_1,Co(CH3COO)2·4H2O,Co(OAc)2·4H2O,0.1 mmol,0.1,mmol,,,,,,,,,,,"2-p-methoxyphenyl-1H-imidazole-4,5-dicarboxylic acid",H3MOPhIDC,"26.2 mg, 0.1 mmol",0.1,mmol,pyridine,py,0.2 mL (also serves as coligand),,,,,,,,,,,,,,,,,,water,H2O,7 mL,7,,,,,14,1,160,160 °C,72,72 h,25 mL Teflon-lined stainless steel autoclave,,water,,,,,red block-shaped crystals,65,,,,,,,,not_reported,not_reported,377,magnetism,10.1039/c2ce25081k,ok,,,,
10.1039/c2ce25081k,yes,Changing solvent system or metal salt anion gave only crystalline powder; other stoichiometries gave very low yield.,"a cobalt metal-organic framework built by organic linkers 2-p-methoxyphenyl-1H-imidazole-4,5-dicarboxylic acid and 1,10-phenanthroline",,Changing Co(II) salt anion gave a small unexpected crystalline powder. Represented with common Co(II) salts (amounts as base).,Six MOFs from H3MOPhIDC (1–6). Negative data captured where: solvent system changes gave only crystalline powder; changing the metal salt anion gave small unexpected crystalline powder; and metal:linker stoichiometries other than those reported gave very low yield.,4,metal_1,CoCl2·6H2O,CoCl2·6H2O,0.2 mmol,0.2,mmol,,,,,,,,,,,"2-p-methoxyphenyl-1H-imidazole-4,5-dicarboxylic acid",H3MOPhIDC,"52.4 mg, 0.2 mmol",0.2,mmol,"1,10-phenanthroline",phen,"39.6 mg, 0.2 mmol",0.2,mmol,,,,,,triethylamine,Et3N,"0.056 mL, 0.4 mmol",0.4,mmol,,,,,,ethanol,EtOH,"EtOH/H2O (4:3), 7 mL total",7,water,H2O,"EtOH/H2O (4:3), 7 mL total",,29,1,160,160 °C,72,72 h,25 mL Teflon-lined stainless steel autoclave,,water,,,,,red prism-shaped crystals,53,,,,,,,,yes,not_reported,371,magnetism,10.1039/c2ce25081k,ok,,,,
10.1039/c2ce25081k,yes,Changing solvent system or metal salt anion gave only crystalline powder; other stoichiometries gave very low yield.,"a cobalt metal-organic framework built by organic linkers 2-p-methoxyphenyl-1H-imidazole-4,5-dicarboxylic acid and 1,10-phenanthroline",,Changing Co(II) salt anion gave a small unexpected crystalline powder. Represented with common Co(II) salts (amounts as base).,Six MOFs from H3MOPhIDC (1–6). Negative data captured where: solvent system changes gave only crystalline powder; changing the metal salt anion gave small unexpected crystalline powder; and metal:linker stoichiometries other than those reported gave very low yield.,4,metal_1,Co(ClO4)2·6H2O,Co(ClO4)2·6H2O,0.2 mmol,0.2,mmol,,,,,,,,,,,"2-p-methoxyphenyl-1H-imidazole-4,5-dicarboxylic acid",H3MOPhIDC,"52.4 mg, 0.2 mmol",0.2,mmol,"1,10-phenanthroline",phen,"39.6 mg, 0.2 mmol",0.2,mmol,,,,,,triethylamine,Et3N,"0.056 mL, 0.4 mmol",0.4,mmol,,,,,,ethanol,EtOH,"EtOH/H2O (4:3), 7 mL total",7,water,H2O,"EtOH/H2O (4:3), 7 mL total",,29,1,160,160 °C,72,72 h,25 mL Teflon-lined stainless steel autoclave,,water,,,,,red prism-shaped crystals,53,,,,,,,,yes,not_reported,371,magnetism,10.1039/c2ce25081k,ok,,,,
